#{"t_start": 1789943993.2999692, "env_id": "None"}
r,l,t
71.666973,500,889.61082
74.262183,500,895.799613
75.16115,500,901.954144
71.8587,500,908.106636
74.767157,500,914.294034
9.416165,500,920.475183
69.785411,500,926.64794
76.150417,500,932.809037
67.579006,500,938.941383
75.607099,500,945.1363
77.640385,500,951.296337
72.20639,500,957.472851
73.402684,500,963.627293
74.526001,500,969.815599
65.313184,500,976.049
72.249242,500,982.149328
27.92973,500,987.965178
69.660553,500,994.098377
78.208627,500,1000.263391
70.809315,500,1006.528354
-0.801733,500,1012.671644
74.209286,500,1018.821979
68.897462,500,1024.960867
78.770921,500,1031.053945
75.8015,500,1037.309837
76.182613,500,1043.443633
76.715168,500,1049.574815
78.473945,500,1055.676618
77.86862,500,1061.796727
6.259352,500,1068.021587
75.656073,500,1074.18115
76.00352,500,1080.329418
72.867197,500,1086.444403
43.31139,500,1092.56438
77.282414,500,1098.826815
74.345887,500,1105.054601
74.971395,500,1111.206849
74.570077,500,1117.316344
74.911581,500,1123.444887
74.114122,500,1129.729705
72.964212,500,1135.858865
74.958046,500,1141.968616
50.866691,500,1148.208821
-119.613054,500,1154.544026
73.054228,500,1160.722098
67.452773,500,1166.837977
73.954756,500,1172.954081
63.825038,500,1179.063742
72.541227,500,1185.3454
76.61686,500,1191.520809
74.030278,500,1197.67449
75.961497,500,1203.797672
75.912874,500,1209.937969
78.702361,500,1216.250035
68.569167,500,1222.410674
72.767125,500,1228.530584
74.593393,500,1234.660942
77.451831,500,1240.800676
5.472746,500,1247.124155
42.878759,500,1252.923054
69.166796,500,1259.062336
76.581256,500,1265.279589
76.950768,500,1271.404097
71.361037,500,1277.728264
45.861743,500,1283.868624
75.675145,500,1290.010349
74.701794,500,1296.139977
76.776671,500,1302.275277
69.477352,500,1308.612969
4.350787,500,1312.563547
73.772229,500,1316.061399
51.789166,500,1322.346618
72.185523,500,1328.671466
66.777853,500,1335.16992
74.153592,500,1341.632737
-99.980745,480,1347.655972
76.661171,500,1354.130345
78.793945,500,1360.37543
73.063551,500,1367.007095
73.337806,500,1373.177429
74.447616,500,1379.473367
76.93106,500,1385.600142
76.062196,500,1391.782435
75.921968,500,1398.088869
75.10989,500,1404.216224
73.045699,500,1410.341303
73.964389,500,1416.463381
75.017124,500,1422.643277
78.120873,500,1428.945224
65.942092,500,1435.087274
75.488862,500,1441.332141
71.260504,500,1447.746825
73.672418,500,1453.967847
75.29756,500,1460.24067
37.82848,500,1466.379192
72.707115,500,1472.501992
71.803389,500,1478.700882
73.57719,500,1484.992372
72.292662,500,1491.175302
72.955069,500,1497.324694
-15.316586,500,1503.121369
71.733783,500,1509.316866
9.580465,500,1515.66299
72.106719,500,1521.800465
72.422732,500,1527.916712
73.054812,500,1534.053857
67.6908,500,1540.219289
71.175786,500,1546.499474
79.042397,500,1552.621601
74.305026,500,1558.750252
75.814112,500,1564.902543
65.791803,500,1571.082887
73.188159,500,1577.333446
74.246109,500,1583.472255
-138.668169,383,1588.253705
73.273247,500,1594.452596
75.101105,500,1600.684453
78.086225,500,1606.948295
5.182357,500,1613.128109
76.667584,500,1619.362103
72.93817,500,1625.575636
72.619548,500,1631.742983
73.083481,500,1638.032801
73.561262,500,1644.18049
41.791668,500,1650.312284
71.234297,500,1656.509851
67.380564,500,1662.665179
-10.693663,500,1668.94405
71.533337,500,1675.064388
75.392783,500,1681.225695
72.124255,500,1687.415609
73.815606,500,1693.571554
74.193201,500,1699.838642
72.112379,500,1705.620765
74.032193,500,1711.788167
73.045046,500,1717.952161
71.570822,500,1724.135141
73.934862,500,1730.40401
73.855713,500,1736.529246
71.178314,500,1742.849096
71.644306,500,1749.015599
70.276759,500,1755.242253
73.529913,500,1761.381779
74.569966,500,1767.515154
73.799875,500,1773.720152
71.404474,500,1779.847583
74.109024,500,1786.109925
68.856126,500,1792.219303
72.657626,500,1798.431947
74.625836,500,1804.590515
73.466614,500,1810.739486
71.442371,500,1817.021416
73.019504,500,1823.132884
71.236433,500,1829.291267
75.103819,500,1835.439114
73.90572,500,1841.55727
73.220974,500,1847.856134
71.402432,500,1853.97723
66.017333,500,1860.143863
71.441893,500,1866.290199
69.873775,500,1872.436838
72.246224,500,1878.688418
72.391517,500,1884.865424
70.468365,500,1891.048823
69.702978,500,1897.22625
72.156288,500,1903.350212
70.788087,500,1909.606826
72.861949,500,1915.743846
76.096126,500,1921.904098
72.119369,500,1928.072458
69.393436,500,1934.286496
70.672084,500,1940.498482
71.248396,500,1946.728312
69.569272,500,1952.864285
74.082763,500,1958.992028
69.755212,500,1964.861731
73.662595,500,1971.057012
71.286983,500,1977.260031
74.39981,500,1983.420578
73.285545,500,1989.561958
71.497387,500,1995.858141
68.349163,500,2001.992055
72.806115,500,2008.187112
71.490353,500,2014.326314
72.598273,500,2020.458878
73.972818,500,2026.732271
75.039743,500,2032.937397
71.866518,500,2039.087046
74.913609,500,2045.217342
71.555101,500,2051.358884
73.836046,500,2057.624986
75.410405,500,2063.811786
71.336928,500,2069.955313
72.212187,500,2076.070642
70.887301,500,2082.188923
69.96177,500,2088.462041
70.135536,500,2094.653529
71.676527,500,2100.799812
74.505179,500,2106.908018
75.780349,500,2113.038772
71.75677,500,2119.320449
72.249147,500,2125.503726
73.128816,500,2131.630785
74.75316,500,2137.768783
71.140047,500,2143.908355
73.785037,500,2150.198734
73.399575,500,2156.384353
78.394324,500,2162.499881
71.848641,500,2168.617032
75.839281,500,2174.824438
76.583152,500,2181.024828
74.240726,500,2187.151395
73.290853,500,2193.266817
73.151602,500,2199.377183
71.733597,500,2205.62587
75.580469,500,2211.787272
73.704091,500,2217.918357
70.303797,500,2224.037289
73.496681,500,2229.815426
75.182913,500,2236.121424
73.131535,500,2242.278573
73.956782,500,2248.431217
74.452975,500,2254.535348
74.486313,500,2260.681036
79.444532,500,2266.99235
70.532318,500,2273.125268
73.156601,500,2279.267514
77.218627,500,2285.368877
77.015852,500,2291.526239
73.61078,500,2297.877065
78.345817,500,2304.01747
75.509554,500,2310.152983
74.476892,500,2316.258422
78.611652,500,2322.44228
78.064554,500,2328.716745
76.331454,500,2334.825761
70.738015,500,2340.960829
76.815711,500,2347.103853
-23.767709,500,2353.253912
-62.894195,500,2359.58356
78.271083,500,2365.677952
77.375561,500,2371.786754
77.326054,500,2377.910384
75.978646,500,2384.083511
74.462768,500,2390.329607
72.81701,500,2396.45234
-149.546736,384,2401.230292
78.371717,500,2407.381571
72.750218,500,2413.530946
78.759222,500,2419.79929
74.760827,500,2425.894831
76.684247,500,2431.660794
74.94711,500,2437.798562
71.78831,500,2444.002358
76.246181,500,2450.317783
76.837097,500,2456.454387
74.062317,500,2462.553055
79.445518,500,2468.736737
69.624911,500,2474.990669
15.820488,500,2481.143829
65.461912,500,2487.260514
72.244503,500,2493.420152
73.579635,500,2499.560292
65.939842,500,2505.814493
67.421829,500,2511.931542
76.627649,500,2518.037628
76.611663,500,2524.189957
67.336838,500,2530.386296
74.428877,500,2536.651267
-122.3238,418,2541.817751
75.247543,500,2547.913445
77.465317,500,2554.033481
75.959771,500,2560.196438
80.759633,500,2566.434965
72.470729,500,2572.577215
83.326123,500,2578.697538
-83.355874,448,2584.288105
78.563587,500,2590.459004
78.824384,500,2596.719513
63.328755,500,2602.826817
74.241542,500,2608.973066
66.641102,500,2615.095454
71.83401,500,2621.230608
79.66731,500,2627.138626
76.557993,500,2633.280793
83.508433,500,2639.483228
-22.993054,500,2645.709538
75.778793,500,2651.850417
76.194623,500,2658.105394
76.347197,500,2664.233663
69.989375,500,2670.372025
75.284543,500,2676.551692
80.652553,500,2682.676821
74.451703,500,2688.932747
72.875328,500,2695.04904
69.489513,500,2701.208028
74.850352,500,2707.373786
76.09335,500,2713.494546
-110.411884,270,2717.096634
79.680286,500,2723.214211
66.854697,500,2729.378521
-27.127868,500,2735.53698
73.635093,500,2741.675894
74.02439,500,2747.940375
78.260931,500,2754.077098
69.342228,500,2760.300375
84.18012,500,2766.101571
68.881127,500,2772.222234
78.378573,500,2778.525262
79.358402,500,2784.659315
79.237667,500,2790.84283
71.562906,500,2796.98888
74.663197,500,2803.186578
76.42825,500,2809.451775
76.066552,500,2815.629838
73.109371,500,2821.809853
79.691789,500,2827.944849
81.266503,500,2834.089482
-3.340939,500,2840.344618
74.437007,500,2846.505487
72.852477,500,2852.636057
26.456431,500,2858.798286
79.848171,500,2865.024061
78.280355,500,2871.189233
75.228453,500,2877.36739
78.78314,500,2883.51069
3.200199,500,2889.659602
76.023351,500,2895.956749
74.131967,500,2902.104655
81.036671,500,2908.311311
-149.743901,422,2913.549585
78.31163,500,2919.659945
76.184188,500,2925.884491
74.219584,500,2932.034935
77.936068,500,2938.160485
75.456528,500,2944.296813
-29.97854,500,2950.430158
72.44934,500,2956.675396
76.064555,500,2962.827503
81.299739,500,2968.949917
78.490195,500,2975.085363
-20.488305,500,2981.203892
78.731179,500,2987.094813
82.470674,500,2993.261682
77.580286,500,2999.480987
79.772035,500,3005.601883
80.715424,500,3011.770669
75.929177,500,3018.020058
78.657087,500,3024.236904
75.099989,500,3030.378892
67.794372,500,3036.509689
76.660354,500,3042.634782
79.000276,500,3048.906216
77.562138,500,3055.075912
78.205862,500,3061.231035
81.65254,500,3067.375675
74.67195,500,3073.495525
72.42326,500,3079.825026
77.502073,500,3085.98344
