#{"t_start": 1789778519.9880123, "env_id": "None"}
r,l,t
195.67805,500,1184.714793
212.17899,500,1192.424412
216.64116,500,1194.901748
218.35538,500,1196.626881
217.42888,500,1199.721003
199.80025,500,1201.095408
210.27332,500,1201.47828
225.53448,500,1201.698699
82.309166,500,1203.224218
195.49567,500,1209.645446
219.68312,500,1211.034954
223.0865,500,1218.845959
186.149,500,1221.299916
168.00394,500,1223.001765
199.75348,500,1226.041123
199.46942,500,1226.628677
160.6642,500,1227.822153
226.48593,500,1228.034531
207.56897,500,1229.53848
187.75517,500,1235.923817
214.20737,500,1237.269258
185.08672,500,1245.117974
178.88197,500,1246.738782
198.81427,500,1249.273443
201.2542,500,1252.345454
240.85985,500,1252.901039
196.06847,500,1253.2877
196.15904,500,1253.494188
212.30513,500,1255.837901
209.1826,500,1262.216966
190.07773,500,1263.568233
139.7338,500,1271.384494
211.80399,500,1273.049362
198.6454,500,1275.573006
199.97702,500,1278.670214
261.99677,500,1279.229272
114.97076,500,1279.614429
244.28427,500,1279.827622
196.02261,500,1282.180112
191.93346,500,1288.617103
197.75722,500,1289.95939
194.57657,500,1297.702665
194.5045,500,1299.389079
227.01619,500,1302.010553
184.3557,500,1305.090005
172.17218,500,1305.672575
212.59273,500,1306.056868
231.96585,500,1306.264733
193.72093,500,1308.57666
198.61583,500,1314.16383
197.27678,500,1316.311638
196.5295,500,1324.024865
165.32477,500,1325.698399
120.222115,500,1327.388708
188.47585,500,1331.380055
190.09758,500,1331.938477
198.19734,500,1332.332721
147.59761,500,1332.53371
200.82605,500,1334.064016
219.21477,500,1340.457419
203.93582,500,1342.604398
200.67947,500,1350.363532
198.67552,500,1352.017402
187.01672,500,1353.70753
194.40659,500,1357.565293
263.8906,500,1358.129339
195.74103,500,1358.504607
249.93967,500,1358.706975
194.35968,500,1360.310397
200.13084,500,1366.693554
180.78433,500,1368.822335
198.96796,500,1376.491891
199.92737,500,1378.150247
207.291,500,1379.858577
193.65509,500,1383.753426
191.00697,500,1384.313306
197.2271,500,1384.699543
209.97974,500,1384.904954
195.7331,500,1386.443493
184.44696,500,1392.923899
182.47289,500,1394.246939
183.38583,500,1402.703879
162.8965,500,1404.350538
200.39528,500,1406.052376
161.73346,500,1409.865704
202.25851,500,1410.425361
223.48993,500,1410.824766
197.56967,500,1411.035438
219.11469,500,1412.54869
186.03047,500,1418.898157
182.78308,500,1420.309242
225.86864,500,1428.814159
199.78987,500,1430.464029
181.39264,500,1432.150738
201.46011,500,1436.056642
224.67398,500,1436.625705
232.54712,500,1437.009813
217.61267,500,1437.2105
178.5794,500,1438.751404
193.8037,500,1445.141419
187.00641,500,1446.479046
199.53842,500,1454.317747
252.49678,500,1456.790719
193.73622,500,1458.501534
196.52379,500,1462.404353
196.97809,500,1462.961421
176.90865,500,1463.34143
197.80934,500,1463.542683
188.18132,500,1465.068879
77.057976,470,1471.402243
199.84143,500,1471.469861
169.04425,500,1480.590301
172.09077,500,1483.047896
216.36797,500,1484.757498
240.92456,500,1487.835559
272.90823,500,1489.211861
199.75995,500,1489.592574
251.14403,500,1489.802983
129.75961,500,1491.313765
187.34435,500,1497.622244
144.69151,500,1497.689423
193.85458,500,1506.778783
214.81512,500,1509.323693
204.37386,500,1511.246332
198.28357,500,1514.347167
214.02806,500,1514.906041
199.6297,500,1515.292651
192.45131,500,1516.302284
211.51256,500,1517.830317
198.97968,500,1524.151784
199.60884,500,1524.221412
195.16463,500,1533.35765
163.80185,500,1535.0217
157.35805,500,1537.50642
220.67358,500,1540.637147
199.61113,500,1541.210491
151.06232,500,1541.588466
221.92175,500,1541.797927
193.92952,500,1544.154435
193.3381,500,1550.492826
186.57689,500,1550.557945
220.38155,500,1559.58019
217.03905,500,1561.240934
199.86327,500,1563.718221
196.05777,500,1566.793697
233.9259,500,1567.348228
232.06316,500,1567.72895
200.99884,500,1567.93035
184.69774,500,1570.396134
189.78719,500,1576.711014
209.48343,500,1576.776702
199.74837,500,1585.746848
198.51602,500,1587.405001
191.16696,500,1589.906549
179.63058,500,1592.951809
176.54468,500,1593.519529
127.16295,500,1593.912274
215.68103,500,1594.115128
152.50455,500,1596.417278
192.17177,500,1602.114749
190.90346,500,1602.181879
198.20741,500,1612.078304
199.62619,500,1613.735495
205.82834,500,1615.417845
