#{"t_start": 1790172179.146064, "env_id": "None"}
r,l,t
188.1111,500,742.700171
196.49492,500,742.700171
145.3047,500,742.700171
92.55542,500,742.700171
88.05646,500,742.700171
224.33592,500,742.700171
190.5399,500,742.700171
118.98337,500,742.700171
102.13389,500,742.700171
232.11784,500,744.56602
175.51053,500,744.56602
226.86609,500,751.796722
135.64134,500,751.796722
233.57155,500,755.552806
182.29063,500,755.552806
228.2432,500,759.407592
199.09468,500,759.407592
240.65028,500,759.407592
143.90588,500,759.407592
205.16142,500,759.407592
195.10883,500,759.407592
173.53183,500,759.407592
210.49146,500,759.407592
205.80675,500,759.407592
199.33249,500,759.407592
214.81297,500,761.37487
185.58371,500,761.37487
225.62012,500,768.835835
116.11138,500,768.835835
237.11769,500,772.601271
198.41826,500,772.601271
229.54666,500,776.375338
218.65152,500,776.375338
169.36229,500,776.375338
148.47354,500,776.375338
236.27222,500,776.375338
157.57957,500,776.375338
229.56879,500,776.375338
108.04107,500,776.375338
159.8412,500,776.375338
108.62629,500,776.375338
204.84146,500,777.681167
155.73518,500,777.681167
-1.7411067,97,779.724366
-380.9594,97,779.724366
184.20299,500,785.519298
148.33029,500,785.519298
-37.225307,500,789.276015
56.50775,500,789.276015
230.93005,500,793.030138
150.1894,500,793.030639
196.32776,500,793.030639
196.9698,500,793.030639
238.3398,500,793.030639
213.85811,500,793.030639
148.1695,500,793.030639
125.9857,500,793.030639
244.76176,500,794.389848
224.39441,500,794.390352
246.76395,500,796.47639
211.63423,500,796.477392
-596.6071,500,802.271858
-131.48688,500,802.271858
-41.140797,335,804.465558
-438.59937,335,804.465558
156.99402,500,806.074823
183.33417,500,806.074823
206.01299,500,809.813778
87.955894,500,809.813778
188.12599,500,809.813778
97.47312,500,809.813778
202.11006,500,809.813778
156.48914,500,809.813778
221.88272,500,811.141941
124.34582,500,811.141941
241.21956,500,813.165949
156.98074,500,813.165949
223.14331,500,818.919319
128.86641,500,818.919319
211.12993,500,821.130368
124.506775,500,821.130368
221.57216,500,822.673262
209.33223,500,822.673262
236.19287,500,826.495076
184.26376,500,826.495076
197.64662,500,826.495076
200.1772,500,826.495076
246.50797,500,826.495076
194.09428,500,826.495076
224.29533,500,827.861495
183.40457,500,827.861495
176.80429,500,829.8922
136.98886,500,829.8922
-80.765015,500,835.659764
-239.00198,500,835.659764
253.69165,500,837.29372
204.02817,500,837.29372
223.81075,500,839.42448
187.73132,500,839.42448
222.37823,500,843.205739
185.03014,500,843.205739
