#{"t_start": 1789578084.8850145, "env_id": "None"}
r,l,t
-43.731627,53,270.846022
-49.713927,46,271.39956
-277.192915,500,277.418343
-46.895724,61,278.253456
-58.481135,49,278.913799
-48.647417,48,279.498037
-45.876162,45,280.043799
-104.263114,84,282.478172
-48.984219,46,283.076497
-54.191221,56,283.813908
-51.673987,45,284.400471
-50.580469,45,284.938649
-42.935576,54,285.592743
-55.015048,53,286.227221
-95.75284,92,287.327305
-44.815494,43,287.843743
-43.924626,42,288.364055
-43.947502,46,288.912655
-44.396764,61,289.637794
-67.148358,69,290.459544
-43.498693,67,291.253816
-50.082896,48,291.825169
-44.449443,42,292.335654
-63.433647,106,293.607219
-52.681316,53,294.223598
-46.422018,45,294.750756
-41.838348,62,295.467838
-45.295772,44,295.983031
-54.128139,52,296.588172
-56.246481,59,297.274152
-44.806167,44,297.787396
-47.660815,52,298.396334
-43.845316,43,298.900393
-121.355988,140,300.595637
-51.680934,47,301.140399
-53.817922,50,301.721119
-58.597489,60,302.423171
-44.343724,52,303.031355
-42.519986,52,303.639572
-68.192558,72,304.485808
-45.158024,60,305.185822
-70.274459,62,305.908188
-255.145598,263,310.315578
-55.428556,44,310.823884
-47.990298,50,311.398873
-65.456967,65,312.152726
-46.928382,46,312.703453
-66.787995,65,313.518839
-53.353496,48,314.118751
-43.300779,51,314.728996
-43.881295,45,315.250458
-41.103382,67,316.021832
-65.003373,51,316.613438
-52.438578,49,317.180485
-55.355526,44,317.688946
-42.072159,63,318.420087
-45.980631,64,319.160831
-321.954923,500,324.934871
-43.773763,45,325.461462
-44.644619,47,326.01024
-44.720469,51,326.601487
-138.337036,90,327.649626
-49.911718,47,328.19269
-48.252204,48,328.751952
-45.326028,45,329.276597
-64.191026,61,329.984129
-53.455868,49,330.553313
-173.885346,255,334.826499
-63.354109,63,335.567944
-150.460463,136,337.150521
-50.116391,49,337.722535
-71.317502,66,338.488457
-45.2213,45,339.011352
-206.489809,241,341.775037
-47.078514,53,342.385116
-43.930144,55,343.063664
-595.010683,500,348.913544
-51.725701,54,349.537656
-44.545318,43,350.036544
-65.69612,78,350.937321
-1023.335004,500,356.704475
-45.077367,45,358.55576
-699.506051,500,364.362788
-594.028392,500,370.158074
-45.374126,46,370.690458
-50.946025,49,371.258888
-46.008603,53,371.872996
-43.792231,50,372.452478
-58.883271,53,373.112598
-45.479704,57,373.815857
-65.485232,81,374.774661
-280.556561,500,380.524979
-315.538024,188,383.994614
-110.407164,97,385.116143
-43.792881,46,385.654067
-45.222378,45,386.180351
-37.813086,65,386.933069
-62.558086,62,387.656036
-157.81175,141,389.287425
-56.827972,46,389.825155
-221.092021,136,391.398928
-65.089286,65,392.155988
-40.126407,63,392.892165
-45.965382,45,393.418864
-45.462293,45,393.941522
-45.254985,51,394.538087
-343.640524,500,400.314912
-264.001056,282,403.633312
-59.244085,57,404.328917
-120.008917,137,405.910329
-51.056995,53,406.521975
-40.748238,64,407.25962
-40.924605,62,409.270885
-44.305425,47,409.812853
-48.474695,45,410.331652
-45.543973,44,410.840646
-44.500344,49,411.410316
-560.701162,500,417.218825
-44.794561,48,417.778772
-50.526994,44,418.291384
-55.632912,54,418.925197
-51.641932,49,419.496593
-54.145389,44,420.009733
-58.286823,52,420.616144
-61.061297,56,421.268412
-42.562866,60,421.965459
-43.939068,46,422.50793
-492.046229,500,428.265087
-62.28603,59,428.945796
-43.370161,51,429.535368
-135.851072,107,430.762447
-46.609955,46,431.29674
-47.453925,50,431.876792
-45.357401,47,433.813246
-47.36596,54,434.464558
-45.036959,41,434.939936
-45.872376,44,435.450309
-39.516754,64,436.189226
-41.870904,62,436.90729
-45.931904,45,437.427146
-289.874854,500,443.210009
-49.217671,48,443.769749
-44.793496,44,444.284908
-54.019121,47,444.830074
-53.218386,55,445.472265
-195.062326,136,447.046613
-50.670305,48,447.60941
-51.460921,43,448.144087
-321.460879,458,453.46269
-52.054432,43,453.965711
-60.432318,51,454.561582
-44.887316,45,455.083111
-50.810282,50,455.66951
-59.868302,61,456.375295
-41.611307,57,457.035162
-68.164801,58,459.040006
-45.328869,45,459.56295
-269.509119,500,465.457709
-46.159781,43,465.957891
-41.053352,64,466.702655
-45.546015,43,467.199549
-137.557916,131,468.712668
-53.139345,58,469.385951
-47.031104,49,469.960768
-696.578392,500,475.783183
-45.597869,45,476.311715
-40.371771,65,477.069021
-61.084792,53,477.688082
-45.298527,47,478.239666
-55.113101,50,478.823068
-55.085347,51,479.419764
-43.706175,60,480.121647
-45.019627,46,480.658777
-48.847419,53,481.283337
-663.404473,500,488.434331
-48.398683,46,488.966805
-162.39573,146,490.658236
-49.501548,55,491.298294
-44.337296,50,491.877309
-54.511271,50,492.469763
-51.526339,48,493.071772
-45.738473,44,493.621445
-37.163638,62,494.378166
-47.83705,57,495.035679
-44.477896,51,495.624565
-52.595611,53,496.238189
-44.817255,50,496.822474
-44.244031,52,497.436067
-41.631366,65,498.19023
-43.878533,49,498.760792
-49.853905,60,499.488019
-65.58993,77,500.424682
-45.909683,44,500.950428
-103.882743,103,502.175876
-46.738513,56,502.844018
-46.026339,40,503.319929
-45.470342,48,503.892804
-44.18689,48,504.46406
-41.872002,59,505.165184
-60.375865,55,505.821398
-592.13676,500,513.290243
-44.367556,47,513.852004
-105.048304,95,514.977464
-52.576597,51,515.586687
-130.182501,125,517.118963
-567.694268,500,523.208353
-44.454509,41,523.732221
-45.834173,52,524.393072
-45.927102,46,524.941206
-49.862894,47,525.52052
-45.033219,47,526.09091
-45.577754,40,526.563783
-53.636263,53,527.189842
-86.461244,83,528.185543
-43.321619,52,528.814531
-44.604486,43,529.345227
-58.536018,51,529.964795
-504.3541,500,537.422904
-46.960181,41,537.917526
-63.09533,55,538.577485
-43.641173,60,539.307232
-45.440404,48,539.89354
-44.60629,52,540.520555
-50.121469,62,541.274243
-48.028765,56,541.953239
-47.44552,43,542.472369
-44.66998,42,542.978805
-63.659962,75,543.872719
-36.89674,65,544.647702
-49.91867,50,545.248063
-71.568424,60,546.005293
-45.084614,44,546.546042
-50.521865,49,547.137348
-134.236058,120,548.571215
-54.34316,52,549.209085
-45.881208,49,549.798318
-44.825174,43,550.314955
-43.649178,42,550.828897
-50.279562,46,551.377753
-68.158037,60,552.084817
-44.793779,47,552.647504
-45.189275,49,553.282382
-44.537685,49,553.909608
-74.317317,56,554.612728
-46.708248,48,555.220777
-42.643129,55,555.877706
-67.653954,70,556.68928
-46.071831,45,557.230391
-43.709769,48,557.790979
-48.101676,49,558.361661
-54.409773,49,558.93438
-57.729001,50,559.514132
-46.602601,42,560.004214
-44.968865,49,560.574311
-42.565859,50,562.541046
-38.122228,65,563.29576
-125.77249,95,564.394081
-86.598894,87,565.468325
-58.18649,64,566.220536
-44.988058,46,566.756079
-58.474012,48,567.313487
-45.195379,46,567.851431
-63.693755,50,568.433994
-41.553362,57,569.095447
-44.908938,45,569.621039
-58.821198,51,570.21634
-52.010876,43,570.721811
-61.883033,70,571.536595
-767.579698,500,577.315813
-45.094996,41,577.791667
-43.845386,47,578.335017
-44.278595,42,578.823864
-53.51213,48,579.378196
-44.792952,44,579.888066
-45.838827,47,580.433844
-47.938541,55,581.072076
-48.777223,45,581.594553
-45.395033,45,582.115993
-661.360136,500,589.28015
-56.372165,55,589.917014
-44.495953,44,590.430198
-43.839534,49,591.001557
-117.705553,119,592.378484
-56.392699,54,593.005802
-45.533135,61,593.713699
-62.73482,60,594.414243
-100.50988,96,595.533005
-48.114642,49,596.102836
-43.818981,48,596.660533
-43.848663,47,597.208579
-46.400495,45,597.731788
-57.725764,51,598.326575
-59.658843,50,598.908224
-42.75832,52,599.517027
-62.645591,56,600.170517
-48.581431,51,600.765778
-51.885448,48,601.325435
-44.636778,45,601.843798
-46.221036,70,602.649258
-60.141843,53,603.259856
-44.812967,47,603.802295
-84.825714,108,605.04853
-594.098049,500,610.81359
-47.436821,51,612.708832
-43.007315,59,613.450113
-43.726148,45,613.998864
-39.887198,58,614.686176
-52.586074,68,615.472157
-46.901754,51,616.065414
-43.579652,43,616.568541
-57.053857,51,617.162346
-44.299339,48,617.718123
-42.607403,46,618.25851
-44.443427,44,618.77272
-48.017664,43,619.275309
-137.89245,125,620.722589
-44.985354,43,621.22069
-49.644298,56,621.873119
-68.100757,67,622.650872
-48.618665,46,623.185536
-45.12559,48,623.743816
-59.307538,51,624.33775
-57.80472,65,625.093652
-275.341961,500,630.906288
-56.120912,53,631.522975
-48.628589,50,632.101092
-43.410475,43,632.598986
-45.593111,44,633.106825
